Time,Bid_Open_open,Bid_Open_high,Bid_Open_low,Bid_Open_close,Bid_High_open,Bid_High_high,Bid_High_low,Bid_High_close,Bid_Low_open,Bid_Low_high,Bid_Low_low,Bid_Low_close,Bid_Close_open,Bid_Close_high,Bid_Close_low,Bid_Close_close,Ask_Open_open,Ask_Open_high,Ask_Open_low,Ask_Open_close,Ask_High_open,Ask_High_high,Ask_High_low,Ask_High_close,Ask_Low_open,Ask_Low_high,Ask_Low_low,Ask_Low_close,Ask_Close_open,Ask_Close_high,Ask_Close_low,Ask_Close_close,Volume_open,Volume_high,Volume_low,Volume_close,returns,SMA_20,BB_upper,BB_lower,RSI,close_normalized
2024-10-13 21:55:00+00:00,149.128,149.128,149.128,149.128,149.13,149.13,149.13,149.13,149.115,149.115,149.115,149.115,149.115,149.115,149.115,149.115,149.174,149.174,149.174,149.174,149.176,149.176,149.176,149.176,149.16,149.16,149.16,149.16,149.16,149.16,149.16,149.16,0.0,0.0,0.0,0.0,-8.046832565533624e-05,,,,,0.22789115646260114
2024-10-13 22:00:00+00:00,149.12,149.12,149.12,149.12,149.248,149.248,149.248,149.248,149.115,149.115,149.115,149.115,149.178,149.178,149.178,149.178,149.164,149.164,149.164,149.164,149.275,149.275,149.275,149.275,149.16,149.16,149.16,149.16,149.205,149.205,149.205,149.205,0.0,0.0,0.0,0.0,0.0004224927069711448,,,,,0.4421768707482671
2024-10-13 22:05:00+00:00,149.179,149.179,149.179,149.179,149.19,149.19,149.19,149.19,149.154,149.154,149.154,149.154,149.183,149.183,149.183,149.183,149.206,149.206,149.206,149.206,149.207,149.207,149.207,149.207,149.174,149.174,149.174,149.174,149.201,149.201,149.201,149.201,0.0,0.0,0.0,0.0,3.351700652909351e-05,,,,,0.4591836734693394
2024-10-13 22:10:00+00:00,149.184,149.184,149.184,149.184,149.255,149.255,149.255,149.255,149.179,149.179,149.179,149.179,149.226,149.226,149.226,149.226,149.202,149.202,149.202,149.202,149.273,149.273,149.273,149.273,149.197,149.197,149.197,149.197,149.244,149.244,149.244,149.244,0.0,0.0,0.0,0.0,0.0002882365953225108,,,,93.62745098040199,0.6054421768707161
2024-10-13 22:15:00+00:00,149.226,149.226,149.226,149.226,149.24,149.24,149.24,149.24,149.185,149.185,149.185,149.185,149.23,149.23,149.23,149.23,149.248,149.248,149.248,149.248,149.258,149.258,149.258,149.258,149.202,149.202,149.202,149.202,149.248,149.248,149.248,149.248,0.0,0.0,0.0,0.0,2.680498036533585e-05,,,,93.7500000000094,0.6190476190475546
2024-10-13 22:20:00+00:00,149.23,149.23,149.23,149.23,149.249,149.249,149.249,149.249,149.222,149.222,149.222,149.222,149.225,149.225,149.225,149.225,149.249,149.249,149.249,149.249,149.266,149.266,149.266,149.266,149.24,149.24,149.24,149.24,149.243,149.243,149.243,149.243,0.0,0.0,0.0,0.0,-3.35053273470276e-05,,,,91.26213592234068,0.6020408163264823
2024-10-13 22:25:00+00:00,149.225,149.225,149.225,149.225,149.255,149.255,149.255,149.255,149.207,149.207,149.207,149.207,149.25,149.25,149.25,149.25,149.242,149.242,149.242,149.242,149.272,149.272,149.272,149.272,149.225,149.225,149.225,149.225,149.268,149.268,149.268,149.268,0.0,0.0,0.0,0.0,0.00016753224995813554,,,,92.20779220780211,0.6870748299319406
2024-10-13 22:30:00+00:00,149.249,149.249,149.249,149.249,149.285,149.285,149.285,149.285,149.249,149.249,149.249,149.249,149.254,149.254,149.254,149.254,149.267,149.267,149.267,149.267,149.303,149.303,149.303,149.303,149.267,149.267,149.267,149.267,149.272,149.272,149.272,149.272,0.0,0.0,0.0,0.0,2.6800670016591255e-05,,,,92.27467811159813,0.700680272108779
2024-10-13 22:35:00+00:00,149.254,149.254,149.254,149.254,149.293,149.293,149.293,149.293,149.254,149.254,149.254,149.254,149.273,149.273,149.273,149.273,149.273,149.273,149.273,149.273,149.311,149.311,149.311,149.311,149.273,149.273,149.273,149.273,149.291,149.291,149.291,149.291,0.0,0.0,0.0,0.0,0.00012729977086034516,,,,93.22709163346713,0.7653061224489313
2024-10-13 22:40:00+00:00,149.273,149.273,149.273,149.273,149.287,149.287,149.287,149.287,149.273,149.273,149.273,149.273,149.284,149.284,149.284,149.284,149.292,149.292,149.292,149.292,149.305,149.305,149.305,149.305,149.292,149.292,149.292,149.292,149.302,149.302,149.302,149.302,0.0,0.0,0.0,0.0,7.369048655814225e-05,149.14780000000002,149.31940370502684,148.9761962949732,93.25396825396938,0.8027210884353096
2024-10-13 22:45:00+00:00,149.285,149.285,149.285,149.285,149.29,149.29,149.29,149.29,149.277,149.277,149.277,149.277,149.284,149.284,149.284,149.284,149.303,149.303,149.303,149.303,149.307,149.307,149.307,149.307,149.294,149.294,149.294,149.294,149.302,149.302,149.302,149.302,0.0,0.0,0.0,0.0,0.0,149.1596,149.33472870455148,148.98447129544854,93.004115226339,0.8027210884353096
2024-10-13 22:50:00+00:00,149.284,149.284,149.284,149.284,149.294,149.294,149.294,149.294,149.28,149.28,149.28,149.28,149.287,149.287,149.287,149.287,149.301,149.301,149.301,149.301,149.312,149.312,149.312,149.312,149.298,149.298,149.298,149.298,149.305,149.305,149.305,149.305,0.0,0.0,0.0,0.0,2.0095924546659205e-05,149.1712,149.34788360064482,148.99451639935518,93.004115226339,0.8129251700680111
2024-10-13 22:55:00+00:00,149.287,149.287,149.287,149.287,149.331,149.331,149.331,149.331,149.287,149.287,149.287,149.287,149.328,149.328,149.328,149.328,149.306,149.306,149.306,149.306,149.348,149.348,149.348,149.348,149.306,149.306,149.306,149.306,149.346,149.346,149.346,149.346,0.0,0.0,0.0,0.0,0.00027463878301525746,149.18485,149.3658638407037,149.00383615929633,92.94605809128758,0.9523809523809201
2024-10-13 23:00:00+00:00,149.327,149.327,149.327,149.327,149.384,149.384,149.384,149.384,149.326,149.326,149.326,149.326,149.342,149.342,149.342,149.342,149.345,149.345,149.345,149.345,149.402,149.402,149.402,149.402,149.344,149.344,149.344,149.344,149.359,149.359,149.359,149.359,0.0,0.0,0.0,0.0,9.375334833383597e-05,149.1991,149.38259117288385,149.01560882711613,93.17269076305372,1.0
2024-10-13 23:05:00+00:00,149.341,149.341,149.341,149.341,149.342,149.342,149.342,149.342,149.281,149.281,149.281,149.281,149.281,149.281,149.281,149.281,149.36,149.36,149.36,149.36,149.36,149.36,149.36,149.36,149.298,149.298,149.298,149.298,149.299,149.299,149.299,149.299,0.0,0.0,0.0,0.0,-0.0004084584376800038,149.21035,149.3842383792007,149.03646162079932,77.85234899328789,0.792517006802705
2024-10-13 23:10:00+00:00,149.282,149.282,149.282,149.282,149.333,149.333,149.333,149.333,149.266,149.266,149.266,149.266,149.321,149.321,149.321,149.321,149.3,149.3,149.3,149.3,149.351,149.351,149.351,149.351,149.283,149.283,149.283,149.283,149.339,149.339,149.339,149.339,0.0,0.0,0.0,0.0,0.00026795104534405034,149.2231,149.38966391218415,149.05653608781583,75.99999999999959,0.9285714285713802
2024-10-13 23:15:00+00:00,149.321,149.321,149.321,149.321,149.35,149.35,149.35,149.35,149.286,149.286,149.286,149.286,149.287,149.287,149.287,149.287,149.338,149.338,149.338,149.338,149.368,149.368,149.368,149.368,149.304,149.304,149.304,149.304,149.305,149.305,149.305,149.305,0.0,0.0,0.0,0.0,-0.00022769737679217972,149.2337,149.3870377421181,149.0803622578819,67.10526315789683,0.8129251700680111
2024-10-13 23:20:00+00:00,149.286,149.286,149.286,149.286,149.288,149.288,149.288,149.288,149.241,149.241,149.241,149.241,149.243,149.243,149.243,149.243,149.304,149.304,149.304,149.304,149.305,149.305,149.305,149.305,149.259,149.259,149.259,149.259,149.261,149.261,149.261,149.261,0.0,0.0,0.0,0.0,-0.00029473430372373155,149.24195,149.37663634127597,149.10726365872404,52.786885245900905,0.6632653061224006
2024-10-13 23:25:00+00:00,149.243,149.243,149.243,149.243,149.256,149.256,149.256,149.256,149.223,149.223,149.223,149.223,149.234,149.234,149.234,149.234,149.262,149.262,149.262,149.262,149.273,149.273,149.273,149.273,149.241,149.241,149.241,149.241,149.252,149.252,149.252,149.252,0.0,0.0,0.0,0.0,-6.030433588166684e-05,149.2476,149.3698273980828,149.1253726019172,50.64516129032565,0.6326530612244898
2024-10-13 23:30:00+00:00,149.233,149.233,149.233,149.233,149.299,149.299,149.299,149.299,149.232,149.232,149.232,149.232,149.291,149.291,149.291,149.291,149.251,149.251,149.251,149.251,149.316,149.316,149.316,149.316,149.25,149.25,149.25,149.25,149.309,149.309,149.309,149.309,0.0,0.0,0.0,0.0,0.00038195049385514324,149.2558,149.36530337654006,149.14629662345993,59.11602209944799,0.8265306122448496
2024-10-13 23:35:00+00:00,149.291,149.291,149.291,149.291,149.3,149.3,149.3,149.3,149.279,149.279,149.279,149.279,149.298,149.298,149.298,149.298,149.308,149.308,149.308,149.308,149.318,149.318,149.318,149.318,149.296,149.296,149.296,149.296,149.316,149.316,149.316,149.316,0.0,0.0,0.0,0.0,4.6888291993507636e-05,149.26495,149.35349252620836,149.17640747379164,56.97674418604689,0.8503401360543895
2024-10-13 23:40:00+00:00,149.299,149.299,149.299,149.299,149.333,149.333,149.333,149.333,149.279,149.279,149.279,149.279,149.33,149.33,149.33,149.33,149.314,149.314,149.314,149.314,149.351,149.351,149.351,149.351,149.297,149.297,149.297,149.297,149.348,149.348,149.348,149.348,0.0,0.0,0.0,0.0,0.0002143364278155424,149.27255,149.35559082699103,149.18950917300896,60.21505376344341,0.9591836734693877
2024-10-13 23:45:00+00:00,149.331,149.331,149.331,149.331,149.335,149.335,149.335,149.335,149.296,149.296,149.296,149.296,149.3,149.3,149.3,149.3,149.349,149.349,149.349,149.349,149.353,149.353,149.353,149.353,149.314,149.314,149.314,149.314,149.318,149.318,149.318,149.318,0.0,0.0,0.0,0.0,-0.0002008973414585613,149.2784,149.35066384405692,149.20613615594308,53.524804177547594,0.8571428571428571
2024-10-13 23:50:00+00:00,149.3,149.3,149.3,149.3,149.301,149.301,149.301,149.301,149.278,149.278,149.278,149.278,149.287,149.287,149.287,149.287,149.319,149.319,149.319,149.319,149.319,149.319,149.319,149.319,149.296,149.296,149.296,149.296,149.305,149.305,149.305,149.305,0.0,0.0,0.0,0.0,-8.707300736776613e-05,149.28145,149.34942360168702,149.213476398313,50.38961038961223,0.8129251700680111
