Time,Bid_Open_open,Bid_Open_high,Bid_Open_low,Bid_Open_close,Bid_High_open,Bid_High_high,Bid_High_low,Bid_High_close,Bid_Low_open,Bid_Low_high,Bid_Low_low,Bid_Low_close,Bid_Close_open,Bid_Close_high,Bid_Close_low,Bid_Close_close,Ask_Open_open,Ask_Open_high,Ask_Open_low,Ask_Open_close,Ask_High_open,Ask_High_high,Ask_High_low,Ask_High_close,Ask_Low_open,Ask_Low_high,Ask_Low_low,Ask_Low_close,Ask_Close_open,Ask_Close_high,Ask_Close_low,Ask_Close_close,Volume_open,Volume_high,Volume_low,Volume_close,returns,SMA_20,BB_upper,BB_lower,RSI,close_normalized
2024-10-13 21:55:00+00:00,1.09308,1.09308,1.09308,1.09308,1.09324,1.09324,1.09324,1.09324,1.09305,1.09305,1.09305,1.09305,1.09307,1.09307,1.09307,1.09307,1.09351,1.09351,1.09351,1.09351,1.09356,1.09356,1.09356,1.09356,1.09338,1.09338,1.09338,1.09338,1.09352,1.09352,1.09352,1.09352,0.0,0.0,0.0,0.0,-1.829675507036832e-05,,,,,0.884848484848533
2024-10-13 22:00:00+00:00,1.09306,1.09306,1.09306,1.09306,1.09327,1.09327,1.09327,1.09327,1.09281,1.09281,1.09281,1.09281,1.09326,1.09326,1.09326,1.09326,1.09353,1.09353,1.09353,1.09353,1.09356,1.09356,1.09356,1.09356,1.0929,1.0929,1.0929,1.0929,1.09335,1.09335,1.09335,1.09335,0.0,0.0,0.0,0.0,0.00017382235355456466,,,,,1.0
2024-10-13 22:05:00+00:00,1.09326,1.09326,1.09326,1.09326,1.09332,1.09332,1.09332,1.09332,1.09303,1.09303,1.09303,1.09303,1.09315,1.09315,1.09315,1.09315,1.09336,1.09336,1.09336,1.09336,1.09341,1.09341,1.09341,1.09341,1.09312,1.09312,1.09312,1.09312,1.09323,1.09323,1.09323,1.09323,0.0,0.0,0.0,0.0,-0.00010061650476544948,,,,,0.933333333333432
2024-10-13 22:10:00+00:00,1.09315,1.09315,1.09315,1.09315,1.09328,1.09328,1.09328,1.09328,1.09311,1.09311,1.09311,1.09311,1.09314,1.09314,1.09314,1.09314,1.09324,1.09324,1.09324,1.09324,1.09337,1.09337,1.09337,1.09337,1.0932,1.0932,1.0932,1.0932,1.09323,1.09323,1.09323,1.09323,0.0,0.0,0.0,0.0,-9.147875405957073e-06,,,,54.41176470588139,0.927272727272786
2024-10-13 22:15:00+00:00,1.09314,1.09314,1.09314,1.09314,1.09314,1.09314,1.09314,1.09314,1.0929,1.0929,1.0929,1.0929,1.09305,1.09305,1.09305,1.09305,1.09322,1.09322,1.09322,1.09322,1.09323,1.09323,1.09323,1.09323,1.09299,1.09299,1.09299,1.09299,1.09314,1.09314,1.09314,1.09314,0.0,0.0,0.0,0.0,-8.233163181292635e-05,,,,48.05194805194843,0.8727272727273755
2024-10-13 22:20:00+00:00,1.09305,1.09305,1.09305,1.09305,1.09306,1.09306,1.09306,1.09306,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.09313,1.09313,1.09313,1.09313,1.09315,1.09315,1.09315,1.09315,1.09309,1.09309,1.09309,1.09309,1.09309,1.09309,1.09309,1.09309,0.0,0.0,0.0,0.0,-4.5743561593813986e-05,,,,45.67901234567563,0.8424242424242799
2024-10-13 22:25:00+00:00,1.09302,1.09302,1.09302,1.09302,1.09314,1.09314,1.09314,1.09314,1.09302,1.09302,1.09302,1.09302,1.09303,1.09303,1.09303,1.09303,1.09311,1.09311,1.09311,1.09311,1.09323,1.09323,1.09323,1.09323,1.09311,1.09311,1.09311,1.09311,1.09312,1.09312,1.09312,1.09312,0.0,0.0,0.0,0.0,2.7447392497714773e-05,,,,48.78048780486946,0.8606060606060835
2024-10-13 22:30:00+00:00,1.09304,1.09304,1.09304,1.09304,1.09317,1.09317,1.09317,1.09317,1.093,1.093,1.093,1.093,1.09302,1.09302,1.09302,1.09302,1.09313,1.09313,1.09313,1.09313,1.09326,1.09326,1.09326,1.09326,1.09309,1.09309,1.09309,1.09309,1.09311,1.09311,1.09311,1.09311,0.0,0.0,0.0,0.0,-9.148879719589331e-06,,,,41.89189189189351,0.854545454545572
2024-10-13 22:35:00+00:00,1.09302,1.09302,1.09302,1.09302,1.09303,1.09303,1.09303,1.09303,1.09286,1.09286,1.09286,1.09286,1.09289,1.09289,1.09289,1.09289,1.0931,1.0931,1.0931,1.0931,1.09312,1.09312,1.09312,1.09312,1.09295,1.09295,1.09295,1.09295,1.09298,1.09298,1.09298,1.09298,0.0,0.0,0.0,0.0,-0.00011893652449190828,,,,37.80487804877587,0.7757575757575774
2024-10-13 22:40:00+00:00,1.09289,1.09289,1.09289,1.09289,1.09297,1.09297,1.09297,1.09297,1.09285,1.09285,1.09285,1.09285,1.09285,1.09285,1.09285,1.09285,1.09299,1.09299,1.09299,1.09299,1.09306,1.09306,1.09306,1.09306,1.09294,1.09294,1.09294,1.09294,1.09294,1.09294,1.09294,1.09294,0.0,0.0,0.0,0.0,-3.660020679097098e-05,1.0930624999999998,1.0932381641532494,1.0928868358467503,33.734939759021316,0.7515151515152624
