Type,Time,Bid,Ask,Volume
Tick,2024-10-13 22:04:40.320000+00:00,2649.84,2650.65,
Tick,2024-10-13 22:04:40.324000+00:00,2649.87,2650.71,
Tick,2024-10-13 22:04:40.356000+00:00,2649.88,2650.72,
Tick,2024-10-13 22:04:41.121000+00:00,2649.89,2650.69,
Tick,2024-10-13 22:04:41.220000+00:00,2649.91,2650.74,
Tick,2024-10-13 22:04:41.323000+00:00,2649.98,2650.73,
Tick,2024-10-13 22:04:41.370000+00:00,2650.01,2650.75,
Tick,2024-10-13 22:04:41.380000+00:00,2650.06,2650.76,
Tick,2024-10-13 22:04:41.422000+00:00,2650.11,2650.83,
Tick,2024-10-13 22:04:41.466000+00:00,2650.21,2650.94,
Tick,2024-10-13 22:04:41.522000+00:00,2650.23,,
Tick,2024-10-13 22:04:41.564000+00:00,2650.25,2650.92,
Tick,2024-10-13 22:04:42.322000+00:00,2650.24,2651.1,
Tick,2024-10-13 22:04:42.357000+00:00,2650.26,,
Tick,2024-10-13 22:04:42.366000+00:00,2650.27,2651.11,
Tick,2024-10-13 22:04:42.421000+00:00,2650.42,,
Tick,2024-10-13 22:04:42.521000+00:00,2650.45,2651.13,
Tick,2024-10-13 22:04:42.822000+00:00,2650.44,2651.12,
Tick,2024-10-13 22:04:42.844000+00:00,2650.45,2651.13,
Tick,2024-10-13 22:04:42.921000+00:00,2650.48,2651.18,
Tick,2024-10-13 22:04:43.022000+00:00,2650.49,2651.2,
Tick,2024-10-13 22:04:43.325000+00:00,2650.52,2651.28,
Tick,2024-10-13 22:04:43.373000+00:00,2650.54,2651.31,
Tick,2024-10-13 22:04:43.523000+00:00,2650.61,2651.28,
Tick,2024-10-13 22:04:43.622000+00:00,2650.62,2651.29,
Tick,2024-10-13 22:04:44.663000+00:00,2650.61,2651.33,
Tick,2024-10-13 22:04:44.672000+00:00,2650.62,2651.34,
Tick,2024-10-13 22:04:44.723000+00:00,2650.61,2651.4,
Tick,2024-10-13 22:04:44.824000+00:00,2650.66,2651.39,
Tick,2024-10-13 22:04:45.024000+00:00,2650.41,2651.1,
Tick,2024-10-13 22:04:45.031000+00:00,2650.13,2650.84,
Tick,2024-10-13 22:04:45.041000+00:00,2650.06,2650.75,
Tick,2024-10-13 22:04:45.051000+00:00,2649.97,2650.66,
Tick,2024-10-13 22:04:45.101000+00:00,2649.78,2650.83,
Tick,2024-10-13 22:04:45.123000+00:00,2649.8,2650.73,
Tick,2024-10-13 22:04:45.163000+00:00,2649.81,2650.74,
Tick,2024-10-13 22:04:45.299000+00:00,,2650.77,
Tick,2024-10-13 22:04:45.743000+00:00,2649.76,2650.72,
Tick,2024-10-13 22:04:45.753000+00:00,2649.73,2650.69,
Tick,2024-10-13 22:04:45.773000+00:00,2649.69,2650.65,
Tick,2024-10-13 22:04:46.156000+00:00,2649.72,2650.64,
Tick,2024-10-13 22:04:46.195000+00:00,2649.71,2650.63,
Tick,2024-10-13 22:04:46.202000+00:00,2649.74,2650.58,
Tick,2024-10-13 22:04:46.742000+00:00,2649.72,2650.49,
Tick,2024-10-13 22:04:46.803000+00:00,2649.47,2650.41,
Tick,2024-10-13 22:04:46.825000+00:00,2649.39,2650.31,
Tick,2024-10-13 22:04:46.850000+00:00,,2650.3,
Tick,2024-10-13 22:04:47.008000+00:00,2649.38,2650.25,
Tick,2024-10-13 22:04:47.049000+00:00,2649.25,2650.08,
Tick,2024-10-13 22:04:47.126000+00:00,2649,2649.79,
Tick,2024-10-13 22:04:47.155000+00:00,2648.86,2649.65,
Tick,2024-10-13 22:04:47.226000+00:00,2648.8,2649.67,
Tick,2024-10-13 22:04:47.425000+00:00,2648.85,2649.64,
Tick,2024-10-13 22:04:47.525000+00:00,2648.86,2649.65,
Tick,2024-10-13 22:04:47.827000+00:00,2648.83,2649.64,
Tick,2024-10-13 22:04:48.227000+00:00,,2649.63,
Tick,2024-10-13 22:04:48.827000+00:00,2648.88,2649.66,
Tick,2024-10-13 22:04:48.928000+00:00,2649.01,2649.61,
Tick,2024-10-13 22:04:49.127000+00:00,2648.87,2649.66,
Tick,2024-10-13 22:04:49.227000+00:00,2648.85,,
Tick,2024-10-13 22:04:51.129000+00:00,2648.78,,
Tick,2024-10-13 22:04:51.186000+00:00,2648.66,2649.57,
Tick,2024-10-13 22:04:51.217000+00:00,2648.59,2649.52,
Tick,2024-10-13 22:04:51.228000+00:00,2648.57,2649.34,
Tick,2024-10-13 22:04:51.269000+00:00,2648.58,2649.36,
Tick,2024-10-13 22:04:51.972000+00:00,2648.57,2649.35,
Tick,2024-10-13 22:04:52.019000+00:00,2648.5,2649.31,
Tick,2024-10-13 22:04:52.029000+00:00,2648.45,2649.24,
Tick,2024-10-13 22:04:52.129000+00:00,2648.44,2649.23,
Tick,2024-10-13 22:04:52.829000+00:00,2648.55,2649.21,
Tick,2024-10-13 22:04:52.930000+00:00,2648.49,2649.28,
Tick,2024-10-13 22:04:53.021000+00:00,2648.5,2649.35,
Tick,2024-10-13 22:04:53.122000+00:00,2648.48,2649.33,
Tick,2024-10-13 22:04:53.130000+00:00,2648.47,2649.25,
Tick,2024-10-13 22:04:55.131000+00:00,2648.49,2649.27,
Tick,2024-10-13 22:04:55.150000+00:00,2648.56,2649.34,
Tick,2024-10-13 22:04:55.230000+00:00,2648.62,2649.3,
Tick,2024-10-13 22:04:55.231000+00:00,2648.65,2649.31,
Tick,2024-10-13 22:04:56.142000+00:00,,2649.39,
Tick,2024-10-13 22:04:56.194000+00:00,2648.72,2649.43,
Tick,2024-10-13 22:04:56.233000+00:00,2648.66,2649.57,
Tick,2024-10-13 22:04:56.236000+00:00,,2649.66,
Tick,2024-10-13 22:04:56.253000+00:00,2648.86,2650,
Tick,2024-10-13 22:04:56.305000+00:00,2648.96,2650.11,
Tick,2024-10-13 22:04:56.332000+00:00,2649.5,,
Tick,2024-10-13 22:04:56.338000+00:00,2649.74,2650.4,
Tick,2024-10-13 22:04:56.345000+00:00,2649.97,2650.62,
Tick,2024-10-13 22:04:56.432000+00:00,2649.71,2650.59,
Tick,2024-10-13 22:04:56.532000+00:00,2649.64,2650.51,
Tick,2024-10-13 22:04:56.634000+00:00,2649.57,2650.49,
Tick,2024-10-13 22:04:57.579000+00:00,,2650.47,
Tick,2024-10-13 22:04:57.633000+00:00,2649.52,2650.43,
Tick,2024-10-13 22:04:57.733000+00:00,2649.44,2650.39,
Tick,2024-10-13 22:04:58.835000+00:00,2649.42,2650.3,
Tick,2024-10-13 22:04:59.835000+00:00,2649.48,2650.27,
Tick,2024-10-13 22:04:59.934000+00:00,2649.42,2650.3,
Tick,2024-10-13 22:05:00.035000+00:00,2649.39,2650.28,
Tick,2024-10-13 22:05:00.137000+00:00,2649.38,,
Tick,2024-10-13 22:05:00.164000+00:00,2649.45,2650.12,
Tick,2024-10-13 22:05:00.188000+00:00,2649.52,2650.14,
Tick,2024-10-13 22:05:00.235000+00:00,2649.63,2650.29,
Tick,2024-10-13 22:05:00.263000+00:00,2649.73,2650.28,
Tick,2024-10-13 22:05:00.435000+00:00,,2650.26,
Tick,2024-10-13 22:05:00.535000+00:00,2649.75,2650.3,
Tick,2024-10-13 22:05:00.636000+00:00,2649.68,2650.38,
Tick,2024-10-13 22:05:00.645000+00:00,2649.78,2650.43,
Tick,2024-10-13 22:05:00.656000+00:00,2649.88,2650.52,
Tick,2024-10-13 22:05:00.663000+00:00,2649.82,2650.69,
Tick,2024-10-13 22:05:00.736000+00:00,2649.89,2650.63,
Tick,2024-10-13 22:05:00.762000+00:00,2650.11,2650.59,
Tick,2024-10-13 22:05:00.836000+00:00,2650.09,2650.55,
Tick,2024-10-13 22:05:01.036000+00:00,2650.12,2650.61,
Tick,2024-10-13 22:05:01.135000+00:00,2650.15,2650.65,
Tick,2024-10-13 22:05:01.141000+00:00,2650.22,2650.72,
Tick,2024-10-13 22:05:01.165000+00:00,2650.24,2650.74,
Tick,2024-10-13 22:05:01.236000+00:00,2650.35,,
Tick,2024-10-13 22:05:01.336000+00:00,2650.06,2650.63,
Tick,2024-10-13 22:05:01.365000+00:00,2650.09,2650.57,
Tick,2024-10-13 22:05:01.369000+00:00,2650.03,2650.51,
Tick,2024-10-13 22:05:01.436000+00:00,2649.72,2650.28,
Tick,2024-10-13 22:05:01.464000+00:00,2649.66,2650.21,
Tick,2024-10-13 22:05:01.636000+00:00,2649.85,2650.38,
Tick,2024-10-13 22:05:01.665000+00:00,2649.87,2650.56,
Tick,2024-10-13 22:05:01.693000+00:00,2649.89,2650.64,
Tick,2024-10-13 22:05:01.760000+00:00,2649.92,,
Tick,2024-10-13 22:05:01.865000+00:00,2649.96,2650.56,
Tick,2024-10-13 22:05:02.102000+00:00,2649.97,2650.57,
Tick,2024-10-13 22:05:02.152000+00:00,2649.87,2650.38,
Tick,2024-10-13 22:05:02.253000+00:00,2649.95,2650.35,
Tick,2024-10-13 22:05:02.437000+00:00,2649.92,2650.44,
Tick,2024-10-13 22:05:02.467000+00:00,2649.91,2650.46,
Tick,2024-10-13 22:05:02.523000+00:00,2649.95,2650.52,
Tick,2024-10-13 22:05:02.537000+00:00,2650.01,2650.55,
Tick,2024-10-13 22:05:02.572000+00:00,2650.06,2650.6,
Tick,2024-10-13 22:05:02.669000+00:00,2649.99,2650.67,
Tick,2024-10-13 22:05:02.737000+00:00,2650.31,2650.9,
Tick,2024-10-13 22:05:02.772000+00:00,2650.32,2650.92,
Tick,2024-10-13 22:05:02.775000+00:00,2650.33,2650.93,
Tick,2024-10-13 22:05:03.338000+00:00,2650.34,2650.84,
Tick,2024-10-13 22:05:03.342000+00:00,2650.31,2650.81,
Tick,2024-10-13 22:05:03.617000+00:00,2650.32,2650.82,
Tick,2024-10-13 22:05:03.638000+00:00,,2650.84,
Tick,2024-10-13 22:05:03.678000+00:00,2650.3,2650.88,
Tick,2024-10-13 22:05:03.738000+00:00,2650.33,2650.89,
Tick,2024-10-13 22:05:04.038000+00:00,2650.32,2650.87,
Tick,2024-10-13 22:05:04.638000+00:00,2650.37,2650.9,
Tick,2024-10-13 22:05:04.645000+00:00,2650.44,2651,
Tick,2024-10-13 22:05:04.682000+00:00,2650.54,2651.1,
Tick,2024-10-13 22:05:04.687000+00:00,2650.58,2651.14,
Tick,2024-10-13 22:05:05.740000+00:00,2650.66,2651.2,
Tick,2024-10-13 22:05:05.761000+00:00,2650.65,2651.22,
Tick,2024-10-13 22:05:05.787000+00:00,2650.73,2651.23,
Tick,2024-10-13 22:05:05.839000+00:00,2650.72,2651.26,
Tick,2024-10-13 22:05:05.886000+00:00,2650.71,2651.25,
Tick,2024-10-13 22:05:05.887000+00:00,2650.81,,
Tick,2024-10-13 22:05:05.939000+00:00,2650.83,,
Tick,2024-10-13 22:05:06.017000+00:00,2650.82,2651.29,
Tick,2024-10-13 22:05:06.027000+00:00,2650.81,2651.28,
Tick,2024-10-13 22:05:06.040000+00:00,2650.86,2651.31,
Tick,2024-10-13 22:05:06.087000+00:00,2650.92,2651.32,
Tick,2024-10-13 22:05:06.139000+00:00,2650.99,2651.38,
Tick,2024-10-13 22:05:06.388000+00:00,2650.85,2651.45,
Tick,2024-10-13 22:05:06.489000+00:00,2650.87,2651.52,
Tick,2024-10-13 22:05:06.540000+00:00,2650.88,2651.49,
Tick,2024-10-13 22:05:06.640000+00:00,2650.9,2651.58,
Tick,2024-10-13 22:05:06.689000+00:00,2650.94,2651.63,
Tick,2024-10-13 22:05:06.741000+00:00,2650.93,2651.57,
Tick,2024-10-13 22:05:06.791000+00:00,2650.81,2651.48,
Tick,2024-10-13 22:05:06.992000+00:00,2650.83,2651.54,
Tick,2024-10-13 22:05:06.996000+00:00,2650.85,2651.56,
Tick,2024-10-13 22:05:07.041000+00:00,2650.83,2651.59,
Tick,2024-10-13 22:05:07.342000+00:00,2650.84,,
Tick,2024-10-13 22:05:07.895000+00:00,2651.02,2651.51,
Tick,2024-10-13 22:05:08.141000+00:00,2651.06,2651.48,
Tick,2024-10-13 22:05:09.053000+00:00,2651.01,2651.53,
Tick,2024-10-13 22:05:09.101000+00:00,2651.11,2651.63,
Tick,2024-10-13 22:05:10.106000+00:00,2651.26,2651.57,
Tick,2024-10-13 22:05:10.243000+00:00,2651.16,2651.44,
Tick,2024-10-13 22:05:10.258000+00:00,2650.9,2651.18,
Tick,2024-10-13 22:05:10.306000+00:00,2650.84,2651.12,
Tick,2024-10-13 22:05:10.307000+00:00,2650.73,2651.11,
Tick,2024-10-13 22:05:10.407000+00:00,2650.66,2651.16,
Tick,2024-10-13 22:05:10.621000+00:00,2650.7,2651.14,
Tick,2024-10-13 22:05:10.642000+00:00,2650.73,2651.19,
Tick,2024-10-13 22:05:10.671000+00:00,2650.76,2651.24,
Tick,2024-10-13 22:05:10.722000+00:00,2650.72,2651.25,
Tick,2024-10-13 22:05:11.121000+00:00,2650.66,2651.24,
Tick,2024-10-13 22:05:11.161000+00:00,,2651.18,
Tick,2024-10-13 22:05:11.261000+00:00,2650.84,2651.3,
Tick,2024-10-13 22:05:11.344000+00:00,2650.71,2651.27,
Tick,2024-10-13 22:05:11.360000+00:00,2650.67,2651.3,
Tick,2024-10-13 22:05:11.444000+00:00,2650.69,2651.23,
Tick,2024-10-13 22:05:11.615000+00:00,2650.65,2651.19,
Tick,2024-10-13 22:05:12.292000+00:00,2650.71,2651.2,
Tick,2024-10-13 22:05:12.345000+00:00,2650.83,2651.29,
Tick,2024-10-13 22:05:12.386000+00:00,2650.81,2651.27,
Tick,2024-10-13 22:05:12.485000+00:00,2650.87,,
Tick,2024-10-13 22:05:12.546000+00:00,2650.7,2651.15,
Tick,2024-10-13 22:05:12.566000+00:00,,2651.13,
Tick,2024-10-13 22:05:12.586000+00:00,2650.66,2651.14,
Tick,2024-10-13 22:05:12.637000+00:00,2650.63,2651.05,
Tick,2024-10-13 22:05:12.646000+00:00,2650.41,2650.9,
Tick,2024-10-13 22:05:12.667000+00:00,2650.39,,
Tick,2024-10-13 22:05:12.747000+00:00,2650.43,2650.92,
Tick,2024-10-13 22:05:12.845000+00:00,2650.49,2650.95,
Tick,2024-10-13 22:05:13.458000+00:00,2650.48,2650.91,
Tick,2024-10-13 22:05:13.639000+00:00,2650.38,2650.87,
Tick,2024-10-13 22:05:13.669000+00:00,2650.33,,
Tick,2024-10-13 22:05:13.689000+00:00,2650.3,2650.85,
Tick,2024-10-13 22:05:13.740000+00:00,2650.33,2650.86,
Tick,2024-10-13 22:05:13.802000+00:00,2650.34,2650.87,
Tick,2024-10-13 22:05:13.845000+00:00,2650.39,2650.91,
Tick,2024-10-13 22:05:13.851000+00:00,2650.36,2650.88,
Tick,2024-10-13 22:05:13.871000+00:00,2650.37,2650.89,
Tick,2024-10-13 22:05:14.675000+00:00,2650.29,2650.86,
Tick,2024-10-13 22:05:14.770000+00:00,2650.35,2650.85,
Tick,2024-10-13 22:05:15.282000+00:00,2650.27,2650.78,
Tick,2024-10-13 22:05:15.387000+00:00,2650.33,2650.72,
Tick,2024-10-13 22:05:15.415000+00:00,2650.32,2650.76,
Tick,2024-10-13 22:05:15.479000+00:00,2650.37,2650.78,
Tick,2024-10-13 22:05:15.575000+00:00,2650.41,2650.81,
Tick,2024-10-13 22:05:15.647000+00:00,2650.49,2650.89,
Tick,2024-10-13 22:05:15.679000+00:00,2650.57,2650.97,
Tick,2024-10-13 22:05:16.048000+00:00,2650.56,,
Tick,2024-10-13 22:05:16.100000+00:00,2650.42,2650.95,
Tick,2024-10-13 22:05:16.584000+00:00,2650.44,2650.96,
Tick,2024-10-13 22:05:16.619000+00:00,2650.45,2650.97,
Tick,2024-10-13 22:05:18.142000+00:00,2650.51,2650.93,
Tick,2024-10-13 22:05:18.301000+00:00,2650.42,2650.94,
Tick,2024-10-13 22:05:18.349000+00:00,2650.35,2650.92,
Tick,2024-10-13 22:05:18.390000+00:00,2650.41,,
Tick,2024-10-13 22:05:18.393000+00:00,2650.35,2650.91,
Tick,2024-10-13 22:05:18.492000+00:00,2650.38,2651.04,
Tick,2024-10-13 22:05:18.556000+00:00,2650.4,2651.05,
Tick,2024-10-13 22:05:18.591000+00:00,2650.45,2651.01,
Tick,2024-10-13 22:05:18.736000+00:00,2650.39,2650.92,
Tick,2024-10-13 22:05:18.749000+00:00,2650.37,2650.91,
Tick,2024-10-13 22:05:18.787000+00:00,2650.41,2651.01,
Tick,2024-10-13 22:05:18.847000+00:00,2650.39,2650.89,
Tick,2024-10-13 22:05:18.886000+00:00,2650.28,2650.85,
Tick,2024-10-13 22:05:18.893000+00:00,2650.12,2650.8,
Tick,2024-10-13 22:05:18.946000+00:00,2650.17,2650.84,
Tick,2024-10-13 22:05:18.950000+00:00,2650.11,2650.75,
Tick,2024-10-13 22:05:18.994000+00:00,2650.26,2650.68,
Tick,2024-10-13 22:05:19.073000+00:00,2650.18,2650.71,
Tick,2024-10-13 22:05:19.095000+00:00,2650.08,2650.69,
Tick,2024-10-13 22:05:19.122000+00:00,2650.11,2650.78,
Tick,2024-10-13 22:05:19.150000+00:00,2650.17,2650.79,
Tick,2024-10-13 22:05:19.198000+00:00,2650.29,,
Tick,2024-10-13 22:05:19.398000+00:00,2650.28,2650.84,
Tick,2024-10-13 22:05:19.496000+00:00,2650.24,2650.8,
Tick,2024-10-13 22:05:20.632000+00:00,2650.14,2650.77,
Tick,2024-10-13 22:05:20.651000+00:00,2650.16,2650.71,
Tick,2024-10-13 22:05:20.694000+00:00,2650.21,2650.77,
Tick,2024-10-13 22:05:20.701000+00:00,2650.2,2650.72,
Tick,2024-10-13 22:05:20.994000+00:00,2650.16,,
Tick,2024-10-13 22:05:21.085000+00:00,2650.23,2650.68,
Tick,2024-10-13 22:05:21.613000+00:00,2650.15,2650.7,
Tick,2024-10-13 22:05:21.706000+00:00,2650.11,2650.71,
Tick,2024-10-13 22:05:21.739000+00:00,2650.1,2650.7,
Tick,2024-10-13 22:05:21.789000+00:00,2650.12,2650.69,
Tick,2024-10-13 22:05:22.034000+00:00,2650.06,2650.65,
Tick,2024-10-13 22:05:22.110000+00:00,2649.99,2650.63,
Tick,2024-10-13 22:05:22.513000+00:00,2649.92,2650.62,
Tick,2024-10-13 22:05:22.613000+00:00,2650.02,2650.59,
Tick,2024-10-13 22:05:22.850000+00:00,2650.01,2650.55,
Tick,2024-10-13 22:05:22.853000+00:00,2649.99,2650.53,
Tick,2024-10-13 22:05:22.915000+00:00,2649.95,2650.43,
Tick,2024-10-13 22:05:22.952000+00:00,2649.94,2650.42,
Tick,2024-10-13 22:05:23.654000+00:00,2649.93,,
Tick,2024-10-13 22:05:23.754000+00:00,2649.94,2650.39,
Tick,2024-10-13 22:05:23.854000+00:00,2649.92,,
Tick,2024-10-13 22:05:24.725000+00:00,2649.96,,
Tick,2024-10-13 22:05:24.823000+00:00,2649.94,2650.38,
Tick,2024-10-13 22:05:25.054000+00:00,2649.93,2650.41,
Tick,2024-10-13 22:05:25.070000+00:00,2649.92,2650.39,
Tick,2024-10-13 22:05:25.391000+00:00,2649.89,2650.45,
Tick,2024-10-13 22:05:25.431000+00:00,,2650.48,
Tick,2024-10-13 22:05:25.442000+00:00,2649.99,2650.58,
Tick,2024-10-13 22:05:25.528000+00:00,2650.12,2650.6,
Tick,2024-10-13 22:05:26.055000+00:00,2650.11,2650.58,
Tick,2024-10-13 22:05:26.156000+00:00,,2650.55,
Tick,2024-10-13 22:05:27.408000+00:00,,2650.62,
Tick,2024-10-13 22:05:27.438000+00:00,2650.19,2650.65,
Tick,2024-10-13 22:05:27.456000+00:00,2650.31,2650.78,
Tick,2024-10-13 22:05:28.057000+00:00,2650.3,2650.75,
Tick,2024-10-13 22:05:28.657000+00:00,,2650.74,
Tick,2024-10-13 22:05:28.841000+00:00,2650.18,2650.64,
Tick,2024-10-13 22:05:28.858000+00:00,2650.13,2650.59,
Tick,2024-10-13 22:05:29.616000+00:00,2650.14,2650.58,
Tick,2024-10-13 22:05:30.423000+00:00,2650.08,2650.61,
Tick,2024-10-13 22:05:30.442000+00:00,2650.02,2650.62,
Tick,2024-10-13 22:05:30.458000+00:00,2649.99,2650.59,
Tick,2024-10-13 22:05:30.542000+00:00,2650.03,2650.49,
Tick,2024-10-13 22:05:32.391000+00:00,2649.95,2650.46,
Tick,2024-10-13 22:05:32.443000+00:00,2649.84,2650.38,
Tick,2024-10-13 22:05:35.048000+00:00,2649.9,2650.47,
Tick,2024-10-13 22:05:35.061000+00:00,2650,2650.56,
Tick,2024-10-13 22:05:35.115000+00:00,2649.96,2650.5,
Tick,2024-10-13 22:05:35.148000+00:00,2650.03,2650.49,
Tick,2024-10-13 22:05:35.162000+00:00,,2650.48,
Tick,2024-10-13 22:05:37.363000+00:00,2649.95,2650.54,
Tick,2024-10-13 22:05:37.367000+00:00,2649.97,2650.55,
Tick,2024-10-13 22:05:37.561000+00:00,2650,2650.57,
Tick,2024-10-13 22:05:37.607000+00:00,2649.97,2650.58,
Tick,2024-10-13 22:05:37.664000+00:00,2649.99,2650.59,
Tick,2024-10-13 22:05:38.562000+00:00,2650.01,2650.51,
Tick,2024-10-13 22:05:38.564000+00:00,2649.99,2650.48,
Tick,2024-10-13 22:05:38.628000+00:00,2650.02,2650.5,
Tick,2024-10-13 22:05:39.103000+00:00,2649.99,2650.52,
Tick,2024-10-13 22:05:39.145000+00:00,2649.96,2650.44,
Tick,2024-10-13 22:05:39.163000+00:00,2649.92,2650.4,
Tick,2024-10-13 22:05:39.165000+00:00,2649.9,2650.41,
Tick,2024-10-13 22:05:39.200000+00:00,2649.91,,
Tick,2024-10-13 22:05:39.418000+00:00,2649.87,2650.39,
Tick,2024-10-13 22:05:39.463000+00:00,2649.86,,
Tick,2024-10-13 22:05:39.465000+00:00,2649.78,2650.35,
Tick,2024-10-13 22:05:39.468000+00:00,2649.7,2650.32,
Tick,2024-10-13 22:05:39.730000+00:00,2649.68,2650.33,
Tick,2024-10-13 22:05:39.830000+00:00,2649.72,2650.31,
Tick,2024-10-13 22:05:40.890000+00:00,2649.63,2650.22,
Tick,2024-10-13 22:05:40.893000+00:00,2649.52,2650.11,
Tick,2024-10-13 22:05:44.212000+00:00,2649.54,2650.07,
Tick,2024-10-13 22:05:45.142000+00:00,2649.59,2650.01,
Tick,2024-10-13 22:05:45.170000+00:00,2649.29,2649.88,
Tick,2024-10-13 22:05:45.182000+00:00,2649.14,2649.73,
Tick,2024-10-13 22:05:45.220000+00:00,2649.05,2649.75,
Tick,2024-10-13 22:05:45.232000+00:00,2649.07,2649.71,
Tick,2024-10-13 22:05:45.270000+00:00,2649.11,2649.63,
Tick,2024-10-13 22:05:45.282000+00:00,2649.04,2649.56,
Tick,2024-10-13 22:05:45.315000+00:00,,2649.47,
Tick,2024-10-13 22:05:45.418000+00:00,2649.02,2649.45,
Tick,2024-10-13 22:05:45.922000+00:00,2649.08,2649.59,
Tick,2024-10-13 22:05:45.938000+00:00,2649.35,2649.86,
Tick,2024-10-13 22:05:45.972000+00:00,2649.54,2650.03,
Tick,2024-10-13 22:05:46.023000+00:00,2649.53,2650.1,
Tick,2024-10-13 22:05:46.123000+00:00,2649.58,2650.08,
Tick,2024-10-13 22:05:46.150000+00:00,2649.62,2650.07,
Tick,2024-10-13 22:05:46.263000+00:00,,2650.1,
Tick,2024-10-13 22:05:46.320000+00:00,2649.52,2650.11,
Tick,2024-10-13 22:05:47.429000+00:00,2649.63,2650.1,
Tick,2024-10-13 22:05:47.488000+00:00,,2650.14,
Tick,2024-10-13 22:05:47.531000+00:00,2649.68,2650.11,
Tick,2024-10-13 22:05:47.537000+00:00,2649.7,2650.12,
Tick,2024-10-13 22:05:47.572000+00:00,2649.79,2650.1,
Tick,2024-10-13 22:05:48.047000+00:00,2649.81,2650.09,
Tick,2024-10-13 22:05:48.072000+00:00,2649.85,2650.13,
Tick,2024-10-13 22:05:48.177000+00:00,2649.86,2650.21,
Tick,2024-10-13 22:05:48.231000+00:00,2649.83,2650.28,
Tick,2024-10-13 22:05:48.373000+00:00,2649.86,2650.27,
Tick,2024-10-13 22:05:48.973000+00:00,2649.71,2650.2,
Tick,2024-10-13 22:05:49.026000+00:00,2649.72,2650.16,
Tick,2024-10-13 22:05:49.269000+00:00,,2650.2,
Tick,2024-10-13 22:05:50.319000+00:00,2649.71,2650.13,
Tick,2024-10-13 22:05:50.389000+00:00,2649.67,2650.12,
Tick,2024-10-13 22:05:50.474000+00:00,2649.71,2650.05,
Tick,2024-10-13 22:05:50.530000+00:00,2649.7,2650.04,
Tick,2024-10-13 22:05:50.574000+00:00,2649.64,2650.18,
Tick,2024-10-13 22:05:50.627000+00:00,2649.73,2650.3,
Tick,2024-10-13 22:05:50.637000+00:00,2649.93,2650.59,
Tick,2024-10-13 22:05:50.678000+00:00,2649.76,2650.5,
Tick,2024-10-13 22:05:50.728000+00:00,2649.74,,
Tick,2024-10-13 22:05:50.737000+00:00,2649.64,,
Tick,2024-10-13 22:05:50.774000+00:00,2649.67,2650.47,
Tick,2024-10-13 22:05:50.788000+00:00,2649.69,2650.4,
Tick,2024-10-13 22:05:50.855000+00:00,2649.71,2650.42,
Tick,2024-10-13 22:05:51.039000+00:00,2649.81,,
Tick,2024-10-13 22:05:51.137000+00:00,2649.92,2650.4,
Tick,2024-10-13 22:05:51.312000+00:00,2649.94,2650.36,
Tick,2024-10-13 22:05:51.575000+00:00,,2650.37,
Tick,2024-10-13 22:05:52.075000+00:00,,2650.36,
Tick,2024-10-13 22:05:52.115000+00:00,2649.93,2650.39,
Tick,2024-10-13 22:05:52.175000+00:00,2650,2650.46,
Tick,2024-10-13 22:05:52.238000+00:00,2650.05,2650.47,
Tick,2024-10-13 22:05:52.275000+00:00,2650.01,2650.51,
Tick,2024-10-13 22:05:52.604000+00:00,2650.04,2650.49,
Tick,2024-10-13 22:05:53.075000+00:00,2650.06,,
Tick,2024-10-13 22:05:53.223000+00:00,2650.05,2650.47,
Tick,2024-10-13 22:05:56.778000+00:00,2649.95,2650.4,
Tick,2024-10-13 22:05:56.800000+00:00,2649.9,2650.35,
Tick,2024-10-13 22:05:56.845000+00:00,2649.85,2650.29,
Tick,2024-10-13 22:05:58.052000+00:00,2649.89,2650.48,
Tick,2024-10-13 22:05:58.082000+00:00,2649.82,2650.42,
Tick,2024-10-13 22:05:58.147000+00:00,2649.84,2650.29,
Tick,2024-10-13 22:05:58.646000+00:00,2649.79,2650.31,
Tick,2024-10-13 22:05:58.650000+00:00,2649.67,2650.24,
Tick,2024-10-13 22:05:58.681000+00:00,2649.63,2650.19,
Tick,2024-10-13 22:05:58.780000+00:00,2649.61,2650.23,
Tick,2024-10-13 22:05:58.851000+00:00,2649.71,2650.32,
Tick,2024-10-13 22:05:59.077000+00:00,2649.7,2650.27,
Tick,2024-10-13 22:05:59.138000+00:00,2649.65,,
Tick,2024-10-13 22:05:59.151000+00:00,2649.61,2650.23,
Tick,2024-10-13 22:05:59.180000+00:00,2649.62,2650.2,
Tick,2024-10-13 22:06:00.651000+00:00,2649.63,2650.22,
Tick,2024-10-13 22:06:00.651000+00:00,2649.64,2650.23,
Tick,2024-10-13 22:06:00.654000+00:00,2649.62,2650.21,
Tick,2024-10-13 22:06:00.665000+00:00,2649.64,2650.16,
Tick,2024-10-13 22:06:00.757000+00:00,2649.63,2650.12,
Tick,2024-10-13 22:06:01.025000+00:00,2649.64,,
Tick,2024-10-13 22:06:01.029000+00:00,2649.62,2650.13,
Tick,2024-10-13 22:06:01.030000+00:00,2649.61,,
Tick,2024-10-13 22:06:01.030000+00:00,2649.6,,
Tick,2024-10-13 22:06:01.039000+00:00,2649.59,2650.11,
Tick,2024-10-13 22:06:01.040000+00:00,2649.58,2650.1,
Tick,2024-10-13 22:06:01.040000+00:00,2649.54,2650.11,
